        9324   9324.00000       9324.00000      -3.28713730E-02   343.878693       546.682617       54.3366203       1.40129846E-45
        9325   9325.00000       9325.00000      -5.56926578E-02   344.065613       856.385437       54.3084869       1.40129846E-45
        9326   9326.00000       9326.00000      -5.57515807E-02   344.205811       856.877319       54.2825546       1.40129846E-45
        9327   9327.00000       9327.00000      -5.53424209E-02   344.346008       851.016602       54.2566986       1.40129846E-45
        9328   9328.00000       9328.00000      -5.54225072E-02   344.486176       851.797485       54.2286949       1.40129846E-45
        9329   9329.00000       9329.00000      -5.86462207E-02   344.906738       894.556641       54.2029800       1.40129846E-45
        9330   9330.00000       9330.00000      -5.36661148E-02   345.280579       826.297363       54.1848221       1.40129846E-45
        9331   9331.00000       9331.00000      -6.09531552E-02   345.934784       923.357483       54.1592255       1.40129846E-45
        9332   9332.00000       9332.00000       7.02211820E-03   346.495544       5.29847717       54.1314316       1.40129846E-45
        9333   9333.00000       9333.00000       2.13785879E-02   347.289917      -187.655930       54.1059456       1.40129846E-45
        9334   9334.00000       9334.00000      -5.96908592E-02   348.224518       901.004517       54.0880394       1.40129846E-45
        9335   9335.00000       9335.00000       2.13785879E-02   349.159088      -186.115997       54.0528755       1.40129846E-45
        9336   9336.00000       9336.00000      -2.59567760E-02   349.813293       446.737579       54.0276108       1.40129846E-45
        9337   9337.00000       9337.00000      -7.65569210E-02   350.233856       1121.43994       54.0098534       1.40129846E-45
        9338   9338.00000       9338.00000       9.34011117E-03   350.560944      -24.5016212       53.9921684       1.40129846E-45
        9339   9339.00000       9339.00000       2.13785879E-02   351.028259      -184.592468       53.9572563       1.40129846E-45
        9340   9340.00000       9340.00000       9.59993154E-03   351.308624      -27.6926270       53.9396629       1.40129846E-45
        9341   9341.00000       9341.00000       9.39217769E-03   352.009552      -24.6804466       53.9221573       1.40129846E-45
        9342   9342.00000       9342.00000       9.33343545E-03   353.084320      -23.5234985       53.8775444       1.40129846E-45
        9343   9343.00000       9343.00000       5.51762385E-03   353.925446       27.1504631       53.8329887       1.40129846E-45
        9344   9344.00000       9344.00000       8.89163371E-03   354.579651      -17.1802044       53.7958794       1.40129846E-45
        9345   9345.00000       9345.00000       8.22526962E-03   355.233856      -8.19874954       53.7513771       1.40129846E-45
       10343   10343.0000       10343.0000       5.86482184E-03   340.046936       19.4060497       54.5255547       1.40129846E-45
       10344   10344.0000       10344.0000       6.61760895E-03   340.514221       9.18609524       54.4988976       1.40129846E-45
       10345   10345.0000       10345.0000       7.03174248E-03   340.934784       3.62194777       54.4703064       1.40129846E-45
       10346   10346.0000       10346.0000       6.38535246E-03   341.448792       12.6132126       54.4437790       1.40129846E-45
       10347   10347.0000       10347.0000       4.72266413E-03   341.962830       35.4650955       54.4249191       1.40129846E-45
       10348   10348.0000       10348.0000       6.18217513E-03   342.430115       15.6362534       54.3985252       1.40129846E-45
       10349   10349.0000       10349.0000       3.57073243E-03   342.897400       51.3391609       54.3625145       1.40129846E-45
       10350   10350.0000       10350.0000       2.00742832E-03   343.224487       72.6694565       54.3438416       1.40129846E-45
       10351   10351.0000       10351.0000       2.68853805E-03   343.504883       63.4262276       54.3252258       1.40129846E-45
       10352   10352.0000       10352.0000       3.44231632E-03   343.878693       53.2230377       54.2990532       1.40129846E-45
       10353   10353.0000       10353.0000      -1.96522027E-02   344.065613       366.904846       54.2708664       1.40129846E-45
       10354   10354.0000       10354.0000      -5.61740994E-02   344.299286       862.406372       54.2448196       1.40129846E-45
       10355   10355.0000       10355.0000      -5.89682087E-02   344.392731       900.111389       54.2264252       1.40129846E-45
